experiment_id,device_id,session_uid,recording_run_id,device_session_id,record_id,window_idx,window_start_ms,window_end_ms,sample_count,sample_rate_hz,movement_type,movement_label,subject_id,acc_norm_mean,acc_norm_std,acc_norm_max,acc_norm_min,acc_norm_range,acc_zcr,ax_std,ax_mean,ay_std,ay_mean,az_std,az_mean,gyro_norm_mean,gyro_norm_std,gyro_norm_max,gx_std,gy_std,gz_std
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,6,1,686228,688328,210,100.0,jumping,unknown,child_01,1.3428,1.1569,4.3465,0.0638,4.2827,7.14,1.2368,-0.9673,0.5441,0.2404,0.5121,0.2446,173.05,105.75,564.28,98.7759,156.2431,79.241
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,6,2,686478,688578,210,100.0,jumping,unknown,child_01,1.2587,1.0834,4.2336,0.0575,4.1761,7.14,1.1487,-0.8711,0.5283,0.277,0.5149,0.2426,171.16,105.99,564.28,100.225,152.5452,80.4511
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,6,3,686728,688828,210,100.0,jumping,unknown,child_01,1.3272,1.2201,6.0223,0.0575,5.9648,6.67,1.2072,-0.9681,0.6813,0.2888,0.4863,0.2669,160.77,103.79,564.28,97.951,136.2445,79.9325
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,6,4,686978,689078,210,100.0,jumping,unknown,child_01,1.2054,1.158,6.0223,0.0575,5.9648,6.67,1.1724,-0.8494,0.681,0.2848,0.3392,0.1952,156.98,100.5,564.28,102.0949,131.6675,76.1554
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,6,5,687228,689328,210,100.0,jumping,unknown,child_01,1.3507,1.2651,6.0223,0.0575,5.9648,6.67,1.2651,-0.9744,0.7593,0.4008,0.3171,0.1929,165.28,95.86,564.28,103.3626,136.4697,81.1783
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,6,6,687478,689578,210,100.0,jumping,unknown,child_01,1.2355,1.2003,6.0223,0.0575,5.9648,6.19,1.224,-0.8314,0.7567,0.3161,0.2847,0.1552,163.7,95.78,564.28,101.6281,133.395,84.5314
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,6,7,687728,689828,210,100.0,jumping,unknown,child_01,1.3851,1.2515,6.0223,0.0575,5.9648,6.67,1.3105,-0.9487,0.7596,0.3198,0.3787,0.2113,163.78,94.83,564.28,102.3336,130.8767,85.0297
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,6,8,687978,690078,210,100.0,jumping,unknown,child_01,1.2674,1.2591,6.0223,0.0575,5.9648,6.19,1.2815,-0.8404,0.7666,0.2769,0.3902,0.1628,154.68,89.33,564.28,93.3526,120.1932,80.0744
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,6,9,688228,690328,210,100.0,jumping,unknown,child_01,1.4043,1.3567,6.0223,0.0575,5.9648,5.24,1.3982,-0.9702,0.8172,0.2302,0.4175,0.1463,141.02,61.59,365.56,83.1994,104.597,66.3347
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,6,10,688478,690578,210,100.0,jumping,unknown,child_01,1.5004,1.4353,6.0223,0.0575,5.9648,5.24,1.563,-0.9019,0.8347,0.2522,0.5396,0.0593,155.64,86.54,531.84,81.683,117.5773,101.4011
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,6,11,688728,690828,210,100.0,jumping,unknown,child_01,1.4778,1.3802,5.2853,0.1116,5.1737,5.24,1.5252,-0.8877,0.769,0.2747,0.5544,0.0145,165.52,84.64,531.84,83.053,122.9595,108.2354
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,6,12,688978,691078,210,100.0,jumping,unknown,child_01,1.4671,1.4275,5.2853,0.1116,5.1737,5.24,1.553,-0.8939,0.7889,0.2194,0.5556,0.0204,166.8,84.4,531.84,78.1886,121.6503,114.4104
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,6,13,689228,691328,210,100.0,jumping,unknown,child_01,1.4151,1.3898,5.3088,0.1116,5.1972,5.71,1.5625,-0.7762,0.6863,0.1267,0.6288,0.0871,191.91,113.98,687.77,78.7293,168.9661,117.7207
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,7,0,723111,725211,210,100.0,jumping,unknown,child_01,1.4246,1.524,6.6372,0.0359,6.6013,10.0,1.466,-0.8247,0.717,0.1323,0.9028,0.4197,155.03,78.4,439.07,85.5785,117.7861,93.7379
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,7,1,723361,725461,210,100.0,jumping,unknown,child_01,1.4103,1.4605,6.6372,0.0359,6.6013,9.05,1.3644,-0.8241,0.697,0.198,0.9194,0.4591,147.63,79.63,439.07,89.1483,111.8695,86.1195
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,7,2,723611,725711,210,100.0,jumping,unknown,child_01,1.3945,1.4681,6.6372,0.0359,6.6013,8.57,1.3457,-0.8424,0.6988,0.1853,0.8988,0.4989,142.97,80.94,439.07,90.2211,110.7662,80.2919
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,7,3,723861,725961,210,100.0,jumping,unknown,child_01,1.3115,1.3412,6.6372,0.0359,6.6013,8.57,1.2081,-0.82,0.546,0.1528,0.8771,0.5442,134.76,75.13,439.07,86.3205,100.5648,76.7707
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,7,4,724111,726211,210,100.0,jumping,unknown,child_01,1.2512,1.3619,6.6372,0.0359,6.6013,7.14,1.1935,-0.8028,0.5299,0.1202,0.8817,0.5279,128.97,69.06,439.07,76.1855,101.0635,64.3792
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,7,5,724361,726461,210,100.0,jumping,unknown,child_01,1.2253,1.3069,6.6372,0.0359,6.6013,6.67,1.2377,-0.8481,0.4971,-0.0064,0.7248,0.4307,136.14,82.72,460.77,77.5891,121.203,62.9015
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,7,6,724611,726711,210,100.0,jumping,unknown,child_01,1.2268,1.3167,6.6372,0.0359,6.6013,5.71,1.272,-0.8348,0.4737,-0.0063,0.7035,0.4524,141.52,85.14,460.77,80.0647,122.0748,73.4618
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,7,7,724861,726961,210,100.0,jumping,unknown,child_01,1.1935,1.1754,4.6603,0.0359,4.6244,5.71,1.218,-0.8445,0.4117,-0.0339,0.5709,0.336,135.64,78.25,460.77,72.3433,121.3268,65.2857
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,7,8,725111,727211,210,100.0,jumping,unknown,child_01,1.322,1.3247,5.6304,0.12,5.5104,4.76,1.3142,-0.9724,0.6024,0.0604,0.5696,0.3726,131.18,73.72,460.77,68.2562,116.3993,63.0669
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,7,9,725361,727461,210,100.0,jumping,unknown,child_01,1.2193,1.255,5.6304,0.12,5.5104,5.71,1.2711,-0.8713,0.5856,0.0199,0.5075,0.2933,132.36,72.74,460.77,64.1746,120.3774,63.0463
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,7,10,725611,727711,210,100.0,jumping,unknown,child_01,1.3621,1.336,5.6304,0.1315,5.4989,5.71,1.3172,-0.991,0.6714,0.1379,0.5715,0.3561,139.71,69.18,460.77,62.3847,124.0628,68.7411
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,7,11,725861,727961,210,100.0,jumping,unknown,child_01,1.2111,1.3088,5.6304,0.081,5.5494,5.71,1.3013,-0.8465,0.676,0.1274,0.4765,0.2639,143.38,69.7,460.77,59.058,127.9983,71.3905
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,7,12,726111,728211,210,100.0,jumping,unknown,child_01,1.376,1.4121,5.6304,0.081,5.5494,5.24,1.4129,-0.9339,0.7725,0.1427,0.5336,0.3425,157.05,107.02,703.09,55.8012,164.4162,75.6634
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,7,13,726361,728461,210,100.0,jumping,unknown,child_01,1.2127,1.3437,5.6304,0.0708,5.5596,5.24,1.3077,-0.8181,0.7092,0.2189,0.5149,0.2838,158.17,106.19,703.09,57.9374,164.393,74.3908
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,7,14,726611,728711,210,100.0,jumping,unknown,child_01,1.3511,1.4262,5.6304,0.0708,5.5596,5.24,1.3146,-0.9659,0.7826,0.3146,0.579,0.3891,153.56,107.75,703.09,54.2901,163.7822,72.2518
EXP14,m5-01,EXP14_m5-01_A_A002,A,A002,7,15,726861,728961,210,100.0,jumping,unknown,child_01,1.1717,1.3377,5.6304,0.0708,5.5596,4.76,1.1815,-0.7651,0.7917,0.2821,0.5828,0.3671,156.51,107.36,703.09,57.4226,166.1431,67.0866
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,1,0,803460,805560,210,100.0,running,unknown,child_01,1.5861,1.0487,6.25,0.3506,5.8994,7.14,1.1156,-1.1199,0.8351,0.1384,0.4178,0.4752,231.8,102.12,542.4,103.4684,104.5859,199.0566
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,1,1,803710,805810,210,100.0,running,unknown,child_01,1.561,1.062,6.25,0.3447,5.9053,7.14,1.1741,-1.1317,0.7616,0.0253,0.3839,0.421,227.26,104.93,542.4,89.3341,107.2881,201.7836
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,1,2,803960,806060,210,100.0,running,unknown,child_01,1.5452,1.0994,6.25,0.3447,5.9053,7.62,1.2127,-1.1132,0.788,0.0227,0.362,0.3657,215.19,103.24,599.39,97.7569,119.7946,178.0084
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,1,3,804210,806310,210,100.0,running,unknown,child_01,1.6511,1.1112,6.25,0.2656,5.9844,7.14,1.2576,-1.2094,0.7954,0.0205,0.4548,0.2779,222.92,115.47,611.95,102.9221,124.8341,187.0429
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,1,4,804460,806560,210,100.0,running,unknown,child_01,1.6394,1.1169,6.25,0.1169,6.1331,6.19,1.2607,-1.1964,0.7952,0.0454,0.4522,0.2748,203.58,118.13,611.95,95.0783,120.6802,163.6744
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,1,5,804710,806810,210,100.0,running,unknown,child_01,1.5435,1.0595,6.25,0.1169,6.1331,6.19,1.2178,-1.0848,0.7445,-0.0107,0.4719,0.2605,197.4,113.0,611.95,93.7076,128.4736,155.9249
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,1,6,804960,807060,210,100.0,running,unknown,child_01,1.6628,1.1193,6.25,0.1169,6.1331,5.24,1.2688,-1.2293,0.7776,0.0082,0.4641,0.2767,213.0,115.38,611.95,94.0209,131.7051,168.2616
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,1,7,805210,807310,210,100.0,running,unknown,child_01,1.634,1.1444,6.25,0.1169,6.1331,4.76,1.2922,-1.2221,0.751,0.0678,0.4299,0.2503,204.87,120.23,611.95,86.7302,131.8562,158.6504
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,1,8,805460,807560,210,100.0,running,unknown,child_01,1.4707,0.9852,4.0926,0.1169,3.9757,6.19,1.1218,-1.0843,0.6834,0.0021,0.4118,0.2503,193.34,109.72,611.95,79.1575,133.8127,146.6448
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,1,9,805710,807810,210,100.0,running,unknown,child_01,1.5879,1.0159,4.0926,0.1169,3.9757,6.19,1.1415,-1.2402,0.6907,0.023,0.4049,0.2659,207.33,113.63,611.95,76.4143,135.9392,158.3894
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,1,10,805960,808060,210,100.0,running,unknown,child_01,1.5531,0.9983,4.0926,0.1169,3.9757,5.71,1.1056,-1.1878,0.6811,0.1278,0.4609,0.2881,202.46,116.17,611.95,75.882,134.8235,150.1296
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,1,11,806210,808310,210,100.0,running,unknown,child_01,1.4469,0.9279,4.0926,0.1169,3.9757,7.62,1.0235,-1.0731,0.6559,0.1127,0.3947,0.3958,179.69,86.49,432.46,54.2354,110.2465,148.7206
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,1,12,806460,808560,210,100.0,running,unknown,child_01,1.5047,0.9259,4.0926,0.2783,3.8143,7.14,0.9968,-1.12,0.7313,0.1967,0.3624,0.4108,194.06,91.48,432.46,56.3707,105.9625,164.6375
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,1,13,806710,808810,210,100.0,running,unknown,child_01,1.525,0.952,4.0926,0.2783,3.8143,8.1,1.0403,-1.0838,0.7307,0.2664,0.4227,0.4377,192.96,91.65,432.46,56.7988,102.1163,163.7968
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,1,14,806960,809060,210,100.0,running,unknown,child_01,1.4324,0.8839,3.4881,0.2783,3.2098,9.52,0.9367,-0.9927,0.6716,0.2154,0.4777,0.4944,198.27,96.49,465.62,65.321,123.8599,163.801
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,2,0,815250,817350,210,100.0,running,unknown,child_01,1.4212,0.785,3.6074,0.3452,3.2622,5.71,0.854,-1.0292,0.7768,0.2786,0.2737,0.3022,191.02,80.86,366.05,71.9773,102.8711,161.2277
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,2,1,815500,817600,210,100.0,running,unknown,child_01,1.4327,0.7485,3.6074,0.3452,3.2622,5.71,0.8045,-1.1046,0.7562,0.167,0.2406,0.2965,194.0,81.18,366.05,76.4039,102.5379,162.9682
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,2,2,815750,817850,210,100.0,running,unknown,child_01,1.4425,0.7671,3.6074,0.3452,3.2622,6.19,0.8346,-1.1061,0.7242,0.2233,0.3537,0.2228,201.0,87.46,388.26,104.2633,104.6271,152.2565
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,2,3,816000,818100,210,100.0,running,unknown,child_01,1.3783,0.7158,3.3421,0.3452,2.9969,5.24,0.7681,-1.1074,0.6379,0.1152,0.3684,0.1993,200.84,84.03,388.26,107.4501,104.5822,145.8803
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,2,4,816250,818350,210,100.0,running,unknown,child_01,1.3846,0.7369,3.3421,0.3452,2.9969,5.24,0.8039,-1.1105,0.634,0.0766,0.3741,0.181,211.26,83.71,388.26,101.5012,105.1749,149.0613
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,2,5,816500,818600,210,100.0,running,unknown,child_01,1.3072,0.7523,3.2609,0.3452,2.9157,5.24,0.8517,-1.0334,0.5471,0.0879,0.3807,0.1718,214.3,87.35,388.26,100.4304,103.882,164.5759
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,2,6,816750,818850,210,100.0,running,unknown,child_01,1.3293,0.7594,3.2609,0.3452,2.9157,5.24,0.8561,-1.07,0.5291,-0.0058,0.3872,0.1897,217.53,83.51,388.26,109.3289,103.6493,166.3512
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,2,7,817000,819100,210,100.0,running,unknown,child_01,1.358,0.7531,3.2609,0.3452,2.9157,5.24,0.8511,-1.1147,0.5134,-0.0049,0.3846,0.1818,224.51,95.66,492.54,95.9295,97.8432,173.0894
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,2,8,817250,819350,210,100.0,running,unknown,child_01,1.2521,0.7127,3.2609,0.3152,2.9457,5.24,0.832,-0.9887,0.4756,-0.0049,0.3878,0.1716,216.49,96.33,492.54,95.0173,97.7622,172.0285
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,2,9,817500,819600,210,100.0,running,unknown,child_01,1.2997,0.7081,3.2609,0.3152,2.9457,5.24,0.8197,-1.0549,0.4698,-0.071,0.3843,0.1801,215.66,96.95,492.54,102.2713,96.9486,176.0292
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,2,10,817750,819850,210,100.0,running,unknown,child_01,1.3665,0.7239,3.2609,0.3152,2.9457,4.76,0.8335,-1.1037,0.5517,-0.0416,0.3542,0.2168,203.48,95.38,492.54,83.9049,85.1651,180.0203
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,2,11,818000,820100,210,100.0,running,unknown,child_01,1.3787,0.7033,3.2609,0.3152,2.9457,4.76,0.8494,-1.0899,0.5594,-0.0212,0.2834,0.3037,197.45,93.99,492.54,72.911,75.2311,188.3522
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,2,12,818250,820350,210,100.0,running,unknown,child_01,1.3086,0.711,3.2609,0.3152,2.9457,5.71,0.8487,-0.9886,0.5679,-0.0451,0.2743,0.3471,192.35,95.13,492.54,69.2462,73.0111,188.1062
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,2,13,818500,820600,210,100.0,running,unknown,child_01,1.4404,0.7539,3.3177,0.1794,3.1383,5.71,0.8565,-1.1284,0.6503,0.0841,0.2176,0.3987,185.3,92.04,492.54,63.5935,78.3614,180.141
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,2,14,818750,820850,210,100.0,running,unknown,child_01,1.3985,0.819,4.5657,0.1794,4.3863,5.71,0.9132,-1.0253,0.6902,0.1173,0.2603,0.4282,173.95,93.33,492.54,57.9,79.9714,169.8424
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,3,0,827387,829487,210,100.0,running,unknown,child_01,1.8884,0.9656,4.2502,0.3577,3.8925,9.52,1.21,-1.2048,0.986,0.4456,0.5571,0.3189,269.63,119.74,677.17,145.7739,155.0104,202.0541
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,3,1,827637,829737,210,100.0,running,unknown,child_01,1.8928,0.9514,4.2502,0.3577,3.8925,8.57,1.2032,-1.2032,0.9956,0.4112,0.5623,0.3405,267.68,121.07,677.17,142.1998,151.1401,205.39
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,3,2,827887,829987,210,100.0,running,unknown,child_01,1.7563,0.9481,4.2502,0.3929,3.8573,8.57,1.1619,-1.0463,0.9244,0.5033,0.5609,0.3406,252.9,113.52,677.17,141.5078,140.7605,189.2577
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,3,3,828137,830237,210,100.0,running,unknown,child_01,1.7493,0.9508,4.2502,0.3545,3.8957,8.1,1.1077,-1.0845,0.9286,0.4488,0.5653,0.4214,251.5,114.43,677.17,137.0081,151.7075,184.4416
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,4,0,835341,837441,210,100.0,running,unknown,child_01,1.659,1.0255,5.9719,0.237,5.7349,5.71,1.1568,-1.1079,0.943,0.3585,0.3475,0.3161,223.96,101.81,557.84,99.9924,99.8393,195.4287
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,4,1,835591,837691,210,100.0,running,unknown,child_01,1.5957,1.0496,5.9719,0.237,5.7349,5.71,1.1464,-1.025,0.9565,0.3942,0.356,0.2936,201.39,86.08,429.15,99.0572,94.5383,167.2072
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,4,2,835841,837941,210,100.0,running,unknown,child_01,1.5869,1.0564,5.9719,0.237,5.7349,5.71,1.1012,-1.0688,0.96,0.3861,0.3281,0.3178,186.08,84.75,429.15,84.6519,89.6004,158.3059
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,4,3,836091,838191,210,100.0,running,unknown,child_01,1.5391,1.0442,5.9719,0.237,5.7349,5.71,1.0823,-1.0504,0.9391,0.3877,0.2938,0.2565,189.19,83.63,429.15,86.7857,90.1846,158.3322
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,4,4,836341,838441,210,100.0,running,unknown,child_01,1.529,1.0469,5.9719,0.242,5.7299,5.71,1.0852,-1.0343,0.9348,0.3921,0.3031,0.2587,183.89,86.51,429.15,89.0452,88.2032,154.3463
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,4,5,836591,838691,210,100.0,running,unknown,child_01,1.5384,1.0227,5.9719,0.242,5.7299,5.71,1.0605,-1.0705,0.9236,0.3905,0.2806,0.2403,186.86,85.68,429.15,94.714,85.7226,155.0088
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,4,6,836841,838941,210,100.0,running,unknown,child_01,1.5093,1.0428,5.9719,0.242,5.7299,5.71,1.0679,-1.0433,0.904,0.4202,0.2831,0.2506,181.71,87.08,429.15,95.4881,90.1911,147.3898
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,4,7,837091,839191,210,100.0,running,unknown,child_01,1.526,1.0609,5.9719,0.242,5.7299,5.71,1.0449,-1.0765,0.9288,0.4526,0.2742,0.2468,177.82,90.06,429.15,91.803,90.1526,145.2846
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,4,8,837341,839441,210,100.0,running,unknown,child_01,1.4643,0.9994,4.5243,0.242,4.2823,5.24,1.0197,-1.0246,0.841,0.376,0.3422,0.2957,166.53,83.75,429.15,89.3651,86.508,132.5311
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,4,9,837591,839691,210,100.0,running,unknown,child_01,1.4161,1.0587,4.5243,0.242,4.2823,5.24,1.0485,-0.9579,0.8683,0.3715,0.363,0.2926,156.01,76.1,367.34,89.9969,94.5507,104.5282
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,4,10,837841,839941,210,100.0,running,unknown,child_01,1.4689,1.0282,4.5243,0.3578,4.1665,5.71,1.0201,-1.0144,0.8621,0.3764,0.3752,0.3456,169.1,78.28,384.68,103.5642,96.8613,110.2697
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,4,11,838091,840191,210,100.0,running,unknown,child_01,1.3975,0.9986,4.5243,0.3578,4.1665,5.24,0.9921,-0.9542,0.8239,0.3683,0.3832,0.3069,176.07,86.26,384.68,115.1224,101.7301,109.5254
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,4,12,838341,840441,210,100.0,running,unknown,child_01,1.3731,0.9953,4.5243,0.2437,4.2806,5.71,1.0072,-0.9722,0.7705,0.3045,0.4003,0.2646,183.49,91.74,407.99,120.5305,103.3219,118.8836
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,4,13,838591,840691,210,100.0,running,unknown,child_01,1.4278,1.0596,4.5243,0.2437,4.2806,5.71,1.0609,-1.0237,0.7998,0.3397,0.4033,0.2652,187.51,88.18,407.99,119.6329,104.1471,127.118
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,4,14,838841,840941,210,100.0,running,unknown,child_01,1.4151,1.0421,4.5243,0.2437,4.2806,6.19,1.047,-0.9964,0.8058,0.3264,0.4032,0.2848,189.08,88.03,407.99,118.3133,106.5842,130.206
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,4,15,839091,841191,210,100.0,running,unknown,child_01,1.3689,0.9477,4.3184,0.2437,4.0747,5.71,0.9696,-0.962,0.7301,0.3101,0.4152,0.3236,183.18,86.27,407.99,111.8348,98.9986,131.2926
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,4,16,839341,841441,210,100.0,running,unknown,child_01,1.3613,0.899,4.3184,0.2437,4.0747,5.71,0.9089,-0.9576,0.7462,0.3372,0.3858,0.3147,185.54,84.56,407.99,111.158,99.483,132.1301
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,4,17,839591,841691,210,100.0,running,unknown,child_01,1.395,0.8962,4.3184,0.2437,4.0747,5.71,0.9028,-1.0104,0.7316,0.3533,0.3782,0.3316,189.62,81.38,407.99,114.1467,97.9341,134.8136
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,4,18,839841,841941,210,100.0,running,unknown,child_01,1.3402,0.86,4.1636,0.2437,3.9199,5.71,0.8958,-0.9935,0.642,0.3271,0.361,0.3112,193.17,76.32,407.99,109.3517,94.8472,142.6555
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,5,0,847085,849185,210,100.0,running,unknown,child_01,1.5832,0.9903,4.8561,0.1887,4.6674,7.62,1.0305,-0.9734,1.0285,0.5555,0.2836,0.1757,223.05,100.59,490.42,88.6419,111.8934,195.5223
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,5,1,847335,849435,210,100.0,running,unknown,child_01,1.5871,0.9895,4.8561,0.1887,4.6674,8.57,1.0276,-1.0499,1.0395,0.3934,0.2828,0.1567,228.75,98.05,490.42,96.1178,113.1295,196.335
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,5,2,847585,849685,210,100.0,running,unknown,child_01,1.6623,1.0443,4.8561,0.1887,4.6674,7.62,1.0895,-1.0893,1.0654,0.4927,0.2749,0.1639,224.57,93.04,452.36,101.8581,106.4983,190.3006
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,5,3,847835,849935,210,100.0,running,unknown,child_01,1.7332,1.03,4.8561,0.5217,4.3344,7.62,1.1092,-1.135,1.0688,0.5381,0.285,0.1821,216.92,97.11,452.36,103.4642,100.6584,185.7177
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,5,4,848085,850185,210,100.0,running,unknown,child_01,1.6301,1.0516,4.8561,0.5217,4.3344,7.62,1.1077,-1.0558,1.0,0.5576,0.2722,0.1908,211.67,98.47,452.36,98.4793,100.345,182.0794
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,5,5,848335,850435,210,100.0,running,unknown,child_01,1.5839,1.0399,4.8561,0.242,4.6141,7.62,1.1125,-1.0042,0.9822,0.5221,0.2721,0.1811,198.77,89.62,432.76,96.1812,95.6592,165.4755
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,5,6,848585,850685,210,100.0,running,unknown,child_01,1.6066,1.0385,4.8561,0.242,4.6141,6.19,1.0481,-1.0253,1.0153,0.5647,0.3238,0.2353,197.33,89.79,432.76,99.7057,92.3458,163.8579
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,5,7,848835,850935,210,100.0,running,unknown,child_01,1.5238,0.9522,4.0697,0.242,3.8277,6.67,1.0082,-0.9533,0.9225,0.5284,0.3064,0.2813,192.61,84.57,401.36,97.7961,95.693,154.1712
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,5,8,849085,851185,210,100.0,running,unknown,child_01,1.4989,0.9364,4.0697,0.242,3.8277,6.67,0.9578,-0.9999,0.8803,0.5016,0.2954,0.3043,183.65,84.07,401.36,90.7784,79.4046,154.536
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,5,9,849335,851435,210,100.0,running,unknown,child_01,1.4143,0.8748,3.9601,0.242,3.7181,7.62,0.9727,-0.9083,0.7895,0.392,0.3185,0.3405,189.19,109.27,661.64,87.037,118.2047,152.6923
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,5,10,849585,851685,210,100.0,running,unknown,child_01,1.3938,0.8469,3.9335,0.242,3.6915,6.67,0.9095,-0.8305,0.7904,0.5179,0.4202,0.2706,196.23,118.98,661.64,80.3809,161.9653,134.9843
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,5,11,849835,851935,210,100.0,running,unknown,child_01,1.4109,0.8365,3.9335,0.242,3.6915,6.67,0.8608,-0.8561,0.8033,0.5369,0.4423,0.2953,205.82,116.53,661.64,86.3775,171.162,131.1928
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,5,12,850085,852185,210,100.0,running,unknown,child_01,1.3358,0.7967,3.9335,0.242,3.6915,6.67,0.8214,-0.7734,0.7805,0.4915,0.4422,0.3159,211.34,116.98,661.64,86.2951,179.4411,131.5793
EXP14,m5-01,EXP14_m5-01_A_A003,A,A003,5,13,850335,852435,210,100.0,running,unknown,child_01,1.2936,0.7344,3.9335,0.242,3.6915,7.62,0.7561,-0.6295,0.7473,0.4859,0.5324,0.4084,206.88,122.61,661.64,84.2321,182.8161,124.9344
