row_type,session_id,record_id,sample_id,device_timestamp_ms,ax,ay,az,gx,gy,gz,acc_norm,event_type,sample_count
DATA,A001,1,192,19701,0.8909,-0.0092,1.0217,-15.7471,-38.0859,-9.7046,1.3557,,
DATA,A001,1,193,19721,0.8956,-0.0112,1.0278,-15.6250,-38.6353,-9.6436,1.3633,,
DATA,A001,1,194,19741,0.8912,-0.0068,1.0200,-14.5874,-38.8184,-9.7046,1.3545,,
DATA,A001,1,195,19761,0.8936,-0.0105,1.0203,-15.3809,-38.9404,-9.6436,1.3563,,
DATA,A001,1,196,19781,0.8895,-0.0095,1.0115,-15.3198,-38.2080,-9.6436,1.3470,,
DATA,A001,1,197,19801,0.8912,-0.0109,1.0151,-15.6860,-38.3301,-9.6436,1.3509,,
DATA,A001,1,198,19821,0.8856,-0.0131,1.0173,-15.1978,-37.2925,-9.5825,1.3489,,
DATA,A001,1,199,19841,0.8885,-0.0092,1.0198,-15.2588,-37.2314,-9.5215,1.3526,,
DATA,A001,1,200,19861,0.8949,-0.0085,1.0203,-15.1978,-38.0249,-9.6436,1.3571,,
DATA,A001,1,226,20445,0.8919,-0.0139,1.0159,-15.0757,-38.2690,-9.6436,1.3519,,
DATA,A001,1,227,20465,0.8905,-0.0158,1.0188,-15.0757,-37.9028,-9.6436,1.3532,,
DATA,A001,1,228,20485,0.8922,-0.0139,1.0266,-14.7095,-37.5977,-9.7656,1.3602,,
DATA,A001,1,229,20505,0.8922,-0.0129,1.0234,-15.1367,-37.5366,-9.5825,1.3578,,
DATA,A001,1,230,20525,0.8873,-0.0134,1.0178,-14.9536,-37.7808,-9.6436,1.3503,,
DATA,A001,1,231,20545,0.8880,-0.0112,1.0191,-14.8926,-37.5977,-9.5825,1.3517,,
DATA,A001,1,232,20565,0.8892,-0.0109,1.0205,-14.7095,-37.8418,-9.8267,1.3536,,
DATA,A001,1,233,20585,0.8958,-0.0124,1.0291,-15.1978,-37.3535,-9.3384,1.3644,,
DATA,A001,1,234,20605,0.8885,-0.0139,1.0188,-15.3198,-38.9404,-10.0708,1.3519,,
DATA,A001,1,235,20625,0.8895,-0.0158,1.0230,-15.1978,-38.0859,-9.8267,1.3557,,
DATA,A001,1,236,20645,0.8868,-0.0117,1.0288,-15.7471,-38.5742,-9.2163,1.3583,,
DATA,A001,1,237,20665,0.8905,-0.0114,1.0166,-15.9302,-39.1846,-9.6436,1.3515,,
DATA,A001,1,238,20685,0.8900,-0.0173,1.0242,-15.7471,-39.3066,-9.7656,1.3569,,
DATA,A001,1,239,20705,0.8880,-0.0175,1.0215,-15.1978,-38.8794,-9.5215,1.3536,,
DATA,A001,1,240,20725,0.8868,-0.0122,1.0220,-15.0757,-37.5366,-9.7656,1.3531,,
DATA,A001,1,241,20745,0.8875,-0.0117,1.0195,-15.3198,-37.9028,-9.3384,1.3518,,
DATA,A001,1,242,20765,0.8907,-0.0129,1.0212,-15.0757,-38.8794,-10.0708,1.3552,,
DATA,A001,1,243,20785,0.8863,-0.0156,1.0230,-14.9536,-38.5132,-9.6436,1.3536,,
DATA,A001,1,244,20805,0.8883,-0.0107,1.0171,-14.6484,-38.2080,-9.7656,1.3504,,
DATA,A001,1,245,20825,0.8900,-0.0114,1.0249,-15.6250,-38.4521,-9.5825,1.3574,,
DATA,A001,1,246,20845,0.8870,-0.0136,1.0293,-15.3198,-38.1470,-9.7046,1.3589,,
DATA,A001,1,247,20865,0.8892,-0.0141,1.0256,-15.3809,-38.6963,-9.5215,1.3575,,
DATA,A001,1,248,20885,0.8907,-0.0156,1.0237,-15.3809,-39.1235,-9.6436,1.3570,,
DATA,A001,1,249,20905,0.8902,-0.0151,1.0195,-15.5029,-39.1235,-9.6436,1.3536,,
DATA,A001,1,250,20925,0.8880,-0.0129,1.0144,-14.7095,-38.3301,-9.9487,1.3482,,
DATA,A001,1,276,21488,0.8941,-0.0158,1.0193,-15.7471,-38.7573,-9.7656,1.3560,,
DATA,A001,1,277,21508,0.8949,-0.0163,1.0195,-15.8081,-38.6353,-10.0708,1.3566,,
DATA,A001,1,278,21528,0.8905,-0.0156,1.0200,-15.8081,-39.4287,-10.0708,1.3541,,
DATA,A001,1,279,21548,0.8934,-0.0173,1.0178,-15.4419,-38.7573,-10.1318,1.3544,,
DATA,A001,1,280,21568,0.8905,-0.0153,1.0144,-15.5640,-38.5742,-9.8267,1.3499,,
DATA,A001,1,281,21588,0.9010,-0.0146,1.0171,-15.8081,-38.6963,-9.7656,1.3588,,
DATA,A001,1,282,21608,0.8929,-0.0168,1.0181,-15.8081,-38.8184,-10.3149,1.3543,,
DATA,A001,1,283,21628,0.8949,-0.0185,1.0225,-15.5640,-38.5132,-9.8877,1.3589,,
DATA,A001,1,284,21648,0.8924,-0.0173,1.0164,-15.1978,-38.6963,-10.0708,1.3527,,
DATA,A001,1,285,21668,0.8924,-0.0195,1.0205,-15.1367,-38.4521,-9.7656,1.3558,,
DATA,A001,1,286,21688,0.8897,-0.0166,1.0156,-15.1367,-38.8184,-10.0708,1.3503,,
